id,x,y,europe
8432,86,89,True
8433,86,90,True
8434,86,91,True
8435,86,92,True
8436,86,93,True
8437,86,94,True
8438,86,95,True
8439,86,96,True
8440,87,0,True
8441,87,1,True
8442,87,2,True
8443,87,3,True
8444,87,4,True
8445,87,5,True
8446,87,6,True
8447,87,7,True
8448,87,8,True
8449,87,9,True
8450,87,10,True
8451,87,11,True
8452,87,12,True
8453,87,13,True
8454,87,14,True
8455,87,15,True
8456,87,16,True
8457,87,17,True
8458,87,18,True
8459,87,19,True
8460,87,20,True
8461,87,21,True
8462,87,22,True
8463,87,23,True
8464,87,24,True
8465,87,25,True
8466,87,26,True
8467,87,27,True
8468,87,28,True
8469,87,29,True
8470,87,30,True
8471,87,31,True
8472,87,32,True
8473,87,33,True
8474,87,34,True
8475,87,35,True
8476,87,36,True
8477,87,37,True
8478,87,38,True
8479,87,39,True
8480,87,40,True
8481,87,41,True
8482,87,42,True
8483,87,43,True
8484,87,44,True
8485,87,45,True
8486,87,46,True
8487,87,47,True
8488,87,48,True
8489,87,49,True
8490,87,50,True
8491,87,51,True
8492,87,52,True
8493,87,53,True
8494,87,54,True
8495,87,55,True
8496,87,56,True
8497,87,57,True
8498,87,58,True
8499,87,59,True
8500,87,60,True
8501,87,61,True
8502,87,62,True
8503,87,63,True
8504,87,64,True
8505,87,65,True
8506,87,66,True
8507,87,67,True
8508,87,68,True
8509,87,69,True
8510,87,70,True
8511,87,71,True
8512,87,72,True
8513,87,73,True
8514,87,74,True
8515,87,75,True
8516,87,76,True
8517,87,77,True
8518,87,78,True
8519,87,79,True
8520,87,80,True
8521,87,81,True
8522,87,82,True
8523,87,83,True
8524,87,84,True
8525,87,85,True
8526,87,86,True
8527,87,87,True
8528,87,88,True
8529,87,89,True
8530,87,90,True
8531,87,91,True
8532,87,92,True
8533,87,93,True
8534,87,94,True
8535,87,95,True
8536,87,96,True
8537,88,0,True
8538,88,1,True
8539,88,2,True
8540,88,3,True
8541,88,4,True
8542,88,5,True
8543,88,6,True
8544,88,7,True
8545,88,8,True
8546,88,9,True
8547,88,10,True
8548,88,11,True
8549,88,12,True
8550,88,13,True
8551,88,14,True
8552,88,15,True
8553,88,16,True
8554,88,17,True
8555,88,18,True
8556,88,19,True
8557,88,20,True
8558,88,21,True
8559,88,22,True
8560,88,23,True
8561,88,24,True
8562,88,25,True
8563,88,26,True
8564,88,27,True
8565,88,28,True
8566,88,29,True
8567,88,30,True
8568,88,31,True
8569,88,32,True
8570,88,33,True
8571,88,34,True
8572,88,35,True
8573,88,36,True
8574,88,37,True
8575,88,38,True
8576,88,39,True
8577,88,40,True
8578,88,41,True
8579,88,42,True
8580,88,43,True
8581,88,44,True
8582,88,45,True
8583,88,46,True
8584,88,47,True
8585,88,48,True
8586,88,49,True
8587,88,50,True
8588,88,51,True
8589,88,52,True
8590,88,53,True
8591,88,54,True
8592,88,55,True
8593,88,56,True
8594,88,57,True
8595,88,58,True
8596,88,59,True
8597,88,60,True
8598,88,61,True
8599,88,62,True
8600,88,63,True
8601,88,64,True
8602,88,65,True
8603,88,66,True
8604,88,67,True
8605,88,68,True
8606,88,69,True
8607,88,70,True
8608,88,71,True
8609,88,72,True
8610,88,73,True
8611,88,74,True
8612,88,75,True
8613,88,76,True
8614,88,77,True
8615,88,78,True
8616,88,79,True
8617,88,80,True
8618,88,81,True
8619,88,82,True
8620,88,83,True
8621,88,84,True
8622,88,85,True
8623,88,86,True
8624,88,87,True
8625,88,88,True
8626,88,89,True
8627,88,90,True
8628,88,91,True
8629,88,92,True
8630,88,93,True
8631,88,94,True
8632,88,95,True
8633,88,96,True
8634,89,0,True
8635,89,1,True
8636,89,2,True
8637,89,3,True
8638,89,4,True
8639,89,5,True
8640,89,6,True
8641,89,7,True
8642,89,8,True
8643,89,9,True
8644,89,10,True
8645,89,11,True
8646,89,12,True
8647,89,13,True
8648,89,14,True
8649,89,15,True
8650,89,16,True
8651,89,17,True
8652,89,18,True
8653,89,19,True
8654,89,20,True
8655,89,21,True
8656,89,22,True
8657,89,23,True
8658,89,24,True
8659,89,25,True
8660,89,26,True
8661,89,27,True
8662,89,28,True
8663,89,29,True
8664,89,30,True
8665,89,31,True
8666,89,32,True
8667,89,33,True
8668,89,34,True
8669,89,35,True
8670,89,36,True
8671,89,37,True
8672,89,38,True
8673,89,39,True
8674,89,40,True
8675,89,41,True
8676,89,42,True
8677,89,43,True
8678,89,44,True
8679,89,45,True
8680,89,46,True
8681,89,47,True
8682,89,48,True
8683,89,49,True
8684,89,50,True
8685,89,51,True
8686,89,52,True
8687,89,53,True
8688,89,54,True
8689,89,55,True
8690,89,56,True
8691,89,57,True
8692,89,58,True
8693,89,59,True
8694,89,60,True
8695,89,61,True
8696,89,62,True
8697,89,63,True
8698,89,64,True
8699,89,65,True
8700,89,66,True
8701,89,67,True
8702,89,68,True
8703,89,69,True
8704,89,70,True
8705,89,71,True
8706,89,72,True
8707,89,73,True
8708,89,74,True
8709,89,75,True
8710,89,76,True
8711,89,77,True
8712,89,78,True
8713,89,79,True
8714,89,80,True
8715,89,81,True
8716,89,82,True
8717,89,83,True
8718,89,84,True
8719,89,85,True
8720,89,86,True
8721,89,87,True
8722,89,88,True
8723,89,89,True
8724,89,90,True
8725,89,91,True
8726,89,92,True
8727,89,93,True
8728,89,94,True
8729,89,95,True
8730,89,96,True
8731,90,0,True
8732,90,1,True
8733,90,2,True
8734,90,3,True
8735,90,4,True
8736,90,5,True
8737,90,6,True
8738,90,7,True
8739,90,8,True
8740,90,9,True
8741,90,10,True
8742,90,11,True
8743,90,12,True
8744,90,13,True
8745,90,14,True
8746,90,15,True
8747,90,16,True
8748,90,17,True
8749,90,18,True
8750,90,19,True
8751,90,20,True
8752,90,21,True
8753,90,22,True
8754,90,23,True
8755,90,24,True
8756,90,25,True
8757,90,26,True
8758,90,27,True
8759,90,28,True
8760,90,29,True
8761,90,30,True
8762,90,31,True
8763,90,32,True
8764,90,33,True
8765,90,34,True
8766,90,35,True
8767,90,36,True
8768,90,37,True
8769,90,38,True
8770,90,39,True
8771,90,40,True
8772,90,41,True
8773,90,42,True
8774,90,43,True
8775,90,44,True
8776,90,45,True
8777,90,46,True
8778,90,47,True
8779,90,48,True
8780,90,49,True
8781,90,50,True
8782,90,51,True
8783,90,52,True
8784,90,53,True
8785,90,54,True
8786,90,55,True
8787,90,56,True
8788,90,57,True
8789,90,58,True
8790,90,59,True
8791,90,60,True
8792,90,61,True
8793,90,62,True
8794,90,63,True
8795,90,64,True
8796,90,65,True
8797,90,66,True
8798,90,67,True
8799,90,68,True
8800,90,69,True
8801,90,70,True
8802,90,71,True
8803,90,72,True
8804,90,73,True
8805,90,74,True
8806,90,75,True
8807,90,76,True
8808,90,77,True
8809,90,78,True
8810,90,79,True
8811,90,80,True
8812,90,81,True
8813,90,82,True
8814,90,83,True
8815,90,84,True
8816,90,85,True
8817,90,86,True
8818,90,87,True
8819,90,88,True
8820,90,89,True
8821,90,90,True
8822,90,91,True
8823,90,92,True
8824,90,93,True
8825,90,94,True
8826,90,95,True
8827,90,96,True
8828,91,0,True
8829,91,1,True
8830,91,2,True
8831,91,3,True
8832,91,4,True
8833,91,5,True
8834,91,6,True
8835,91,7,True
8836,91,8,True
8837,91,9,True
8838,91,10,True
8839,91,11,True
8840,91,12,True
8841,91,13,True
8842,91,14,True
8843,91,15,True
8844,91,16,True
8845,91,17,True
8846,91,18,True
8847,91,19,True
8848,91,20,True
8849,91,21,True
8850,91,22,True
8851,91,23,True
8852,91,24,True
8853,91,25,True
8854,91,26,True
8855,91,27,True
8856,91,28,True
8857,91,29,True
8858,91,30,True
8859,91,31,True
8860,91,32,True
8861,91,33,True
8862,91,34,True
8863,91,35,True
8864,91,36,True
8865,91,37,True
8866,91,38,True
8867,91,39,True
8868,91,40,True
8869,91,41,True
8870,91,42,True
8871,91,43,True
8872,91,44,True
8873,91,45,True
8874,91,46,True
8875,91,47,True
8876,91,48,True
8877,91,49,True
8878,91,50,True
8879,91,51,True
8880,91,52,True
8881,91,53,True
8882,91,54,True
8883,91,55,True
8884,91,56,True
8885,91,57,True
8886,91,58,True
8887,91,59,True
8888,91,60,True
8889,91,61,True
8890,91,62,True
8891,91,63,True
8892,91,64,True
8893,91,65,True
8894,91,66,True
8895,91,67,True
8896,91,68,True
8897,91,69,True
8898,91,70,True
8899,91,71,True
8900,91,72,True
8901,91,73,True
8902,91,74,True
8903,91,75,True
8904,91,76,True
8905,91,77,True
8906,91,78,True
8907,91,79,True
8908,91,80,True
8909,91,81,True
8910,91,82,True
8911,91,83,True
8912,91,84,True
8913,91,85,True
8914,91,86,True
8915,91,87,True
8916,91,88,True
8917,91,89,True
8918,91,90,True
8919,91,91,True
8920,91,92,True
8921,91,93,True
8922,91,94,True
8923,91,95,True
8924,91,96,True
8925,92,0,True
8926,92,1,True
8927,92,2,True
8928,92,3,True
8929,92,4,True
8930,92,5,True
8931,92,6,True
8932,92,7,True
8933,92,8,True
8934,92,9,True
8935,92,10,True
8936,92,11,True
8937,92,12,True
8938,92,13,True
8939,92,14,True
8940,92,15,True
8941,92,16,True
8942,92,17,True
8943,92,18,True
8944,92,19,True
8945,92,20,True
8946,92,21,True
8947,92,22,True
8948,92,23,True
8949,92,24,True
8950,92,25,True
8951,92,26,True
8952,92,27,True
8953,92,28,True
8954,92,29,True
8955,92,30,True
8956,92,31,True
8957,92,32,True
8958,92,33,True
8959,92,34,True
8960,92,35,True
8961,92,36,True
8962,92,37,True
8963,92,38,True
8964,92,39,True
8965,92,40,True
8966,92,41,True
8967,92,42,True
8968,92,43,True
8969,92,44,True
8970,92,45,True
8971,92,46,True
8972,92,47,True
8973,92,48,True
8974,92,49,True
8975,92,50,True
8976,92,51,True
8977,92,52,True
8978,92,53,True
8979,92,54,True
8980,92,55,True
8981,92,56,True
8982,92,57,True
8983,92,58,True
8984,92,59,True
8985,92,60,True
8986,92,61,True
8987,92,62,True
8988,92,63,True
8989,92,64,True
8990,92,65,True
8991,92,66,True
8992,92,67,True
8993,92,68,True
8994,92,69,True
8995,92,70,True
8996,92,71,True
8997,92,72,True
8998,92,73,True
8999,92,74,True
9000,92,75,True
9001,92,76,True
9002,92,77,True
9003,92,78,True
9004,92,79,True
9005,92,80,True
9006,92,81,True
9007,92,82,True
9008,92,83,True
9009,92,84,True
9010,92,85,True
9011,92,86,True
9012,92,87,True
9013,92,88,True
9014,92,89,True
9015,92,90,True
9016,92,91,True
9017,92,92,True
9018,92,93,True
9019,92,94,True
9020,92,95,True
9021,92,96,True
9022,93,0,True
9023,93,1,True
9024,93,2,True
9025,93,3,True
9026,93,4,True
9027,93,5,True
9028,93,6,True
9029,93,7,True
9030,93,8,True
9031,93,9,True
9032,93,10,True
9033,93,11,True
9034,93,12,True
9035,93,13,True
9036,93,14,True
9037,93,15,True
9038,93,16,True
9039,93,17,True
9040,93,18,True
9041,93,19,True
9042,93,20,True
9043,93,21,True
9044,93,22,True
9045,93,23,True
9046,93,24,True
9047,93,25,True
9048,93,26,True
9049,93,27,True
9050,93,28,True
9051,93,29,True
9052,93,30,True
9053,93,31,True
9054,93,32,True
9055,93,33,True
9056,93,34,True
9057,93,35,True
9058,93,36,True
9059,93,37,True
9060,93,38,True
9061,93,39,True
9062,93,40,True
9063,93,41,True
9064,93,42,True
9065,93,43,True
9066,93,44,True
9067,93,45,True
9068,93,46,True
9069,93,47,True
9070,93,48,True
9071,93,49,True
9072,93,50,True
9073,93,51,True
9074,93,52,True
9075,93,53,True
9076,93,54,True
9077,93,55,True
9078,93,56,True
9079,93,57,True
9080,93,58,True
9081,93,59,True
9082,93,60,True
9083,93,61,True
9084,93,62,True
9085,93,63,True
9086,93,64,True
9087,93,65,True
9088,93,66,True
9089,93,67,True
9090,93,68,True
9091,93,69,True
9092,93,70,True
9093,93,71,True
9094,93,72,True
9095,93,73,True
9096,93,74,True
9097,93,75,True
9098,93,76,True
9099,93,77,True
9100,93,78,True
9101,93,79,True
9102,93,80,True
9103,93,81,True
9104,93,82,True
9105,93,83,True
9106,93,84,True
9107,93,85,True
9108,93,86,True
9109,93,87,True
9110,93,88,True
9111,93,89,True
9112,93,90,True
9113,93,91,True
9114,93,92,True
9115,93,93,True
9116,93,94,True
9117,93,95,True
9118,93,96,True
9119,94,0,True
9120,94,1,True
9121,94,2,True
9122,94,3,True
9123,94,4,True
9124,94,5,True
9125,94,6,True
9126,94,7,True
9127,94,8,True
9128,94,9,True
9129,94,10,True
9130,94,11,True
9131,94,12,True
9132,94,13,True
9133,94,14,True
9134,94,15,True
9135,94,16,True
9136,94,17,True
9137,94,18,True
9138,94,19,True
9139,94,20,True
9140,94,21,True
9141,94,22,True
9142,94,23,True
9143,94,24,True
9144,94,25,True
9145,94,26,True
9146,94,27,True
9147,94,28,True
9148,94,29,True
9149,94,30,True
9150,94,31,True
9151,94,32,True
9152,94,33,True
9153,94,34,True
9154,94,35,True
9155,94,36,True
9156,94,37,True
9157,94,38,True
9158,94,39,True
9159,94,40,True
9160,94,41,True
9161,94,42,True
9162,94,43,True
9163,94,44,True
9164,94,45,True
9165,94,46,True
9166,94,47,True
9167,94,48,True
9168,94,49,True
9169,94,50,True
9170,94,51,True
9171,94,52,True
9172,94,53,True
9173,94,54,True
9174,94,55,True
9175,94,56,True
9176,94,57,True
9177,94,58,True
9178,94,59,True
9179,94,60,True
9180,94,61,True
9181,94,62,True
9182,94,63,True
9183,94,64,True
9184,94,65,True
9185,94,66,True
9186,94,67,True
9187,94,68,True
9188,94,69,True
9189,94,70,True
9190,94,71,True
9191,94,72,True
9192,94,73,True
9193,94,74,True
9194,94,75,True
9195,94,76,True
9196,94,77,True
9197,94,78,True
9198,94,79,True
9199,94,80,True
9200,94,81,True
9201,94,82,True
9202,94,83,True
9203,94,84,True
9204,94,85,True
9205,94,86,True
9206,94,87,True
9207,94,88,True
9208,94,89,True
9209,94,90,True
9210,94,91,True
9211,94,92,True
9212,94,93,True
9213,94,94,True
9214,94,95,True
9215,94,96,True
9216,95,0,True
9217,95,1,True
9218,95,2,True
9219,95,3,True
9220,95,4,True
9221,95,5,True
9222,95,6,True
9223,95,7,True
9224,95,8,True
9225,95,9,True
9226,95,10,True
9227,95,11,True
9228,95,12,True
9229,95,13,True
9230,95,14,True
9231,95,15,True
9232,95,16,True
9233,95,17,True
9234,95,18,True
9235,95,19,True
9236,95,20,True
9237,95,21,True
9238,95,22,True
9239,95,23,True
9240,95,24,True
9241,95,25,True
9242,95,26,True
9243,95,27,True
9244,95,28,True
9245,95,29,True
9246,95,30,True
9247,95,31,True
9248,95,32,True
9249,95,33,True
9250,95,34,True
9251,95,35,True
9252,95,36,True
9253,95,37,True
9254,95,38,True
9255,95,39,True
9256,95,40,True
9257,95,41,True
9258,95,42,True
9259,95,43,True
9260,95,44,True
9261,95,45,True
9262,95,46,True
9263,95,47,True
9264,95,48,True
9265,95,49,True
9266,95,50,True
9267,95,51,True
9268,95,52,True
9269,95,53,True
9270,95,54,True
9271,95,55,True
9272,95,56,True
9273,95,57,True
9274,95,58,True
9275,95,59,True
9276,95,60,True
9277,95,61,True
9278,95,62,True
9279,95,63,True
9280,95,64,True
9281,95,65,True
9282,95,66,True
9283,95,67,True
9284,95,68,True
9285,95,69,True
9286,95,70,True
9287,95,71,True
9288,95,72,True
9289,95,73,True
9290,95,74,True
9291,95,75,True
9292,95,76,True
9293,95,77,True
9294,95,78,True
9295,95,79,True
9296,95,80,True
9297,95,81,True
9298,95,82,True
9299,95,83,True
9300,95,84,True
9301,95,85,True
9302,95,86,True
9303,95,87,True
9304,95,88,True
9305,95,89,True
9306,95,90,True
9307,95,91,True
9308,95,92,True
9309,95,93,True
9310,95,94,True
9311,95,95,True
9312,95,96,True
9313,96,0,True
9314,96,1,True
9315,96,2,True
9316,96,3,True
9317,96,4,True
9318,96,5,True
9319,96,6,True
9320,96,7,True
9321,96,8,True
9322,96,9,True
9323,96,10,True
9324,96,11,True
9325,96,12,True
9326,96,13,True
9327,96,14,True
9328,96,15,True
9329,96,16,True
9330,96,17,True
9331,96,18,True
9332,96,19,True
9333,96,20,True
9334,96,21,True
9335,96,22,True
9336,96,23,True
9337,96,24,True
9338,96,25,True
9339,96,26,True
9340,96,27,True
9341,96,28,True
9342,96,29,True
9343,96,30,True
9344,96,31,True
9345,96,32,True
9346,96,33,True
9347,96,34,True
9348,96,35,True
9349,96,36,True
9350,96,37,True
9351,96,38,True
9352,96,39,True
9353,96,40,True
9354,96,41,True
9355,96,42,True
9356,96,43,True
9357,96,44,True
9358,96,45,True
9359,96,46,True
9360,96,47,True
9361,96,48,True
9362,96,49,True
9363,96,50,True
9364,96,51,True
9365,96,52,True
9366,96,53,True
9367,96,54,True
9368,96,55,True
9369,96,56,True
9370,96,57,True
9371,96,58,True
9372,96,59,True
9373,96,60,True
9374,96,61,True
9375,96,62,True
9376,96,63,True
9377,96,64,True
9378,96,65,True
9379,96,66,True
9380,96,67,True
9381,96,68,True
9382,96,69,True
9383,96,70,True
9384,96,71,True
9385,96,72,True
9386,96,73,True
9387,96,74,True
9388,96,75,True
9389,96,76,True
9390,96,77,True
9391,96,78,True
9392,96,79,True
9393,96,80,True
9394,96,81,True
9395,96,82,True
9396,96,83,True
9397,96,84,True
9398,96,85,True
9399,96,86,True
9400,96,87,True
9401,96,88,True
9402,96,89,True
9403,96,90,True
9404,96,91,True
9405,96,92,True
9406,96,93,True
9407,96,94,True
9408,96,95,True
9409,96,96,True
9410,97,0,True
9411,97,1,True
9412,97,2,True
9413,97,3,True
9414,97,4,True
9415,97,5,True
9416,97,6,True
9417,97,7,True
9418,97,8,True
9419,97,9,True
9420,97,10,True
9421,97,11,True
9422,97,12,True
9423,97,13,True
9424,97,14,True
9425,97,15,True
9426,97,16,True
9427,97,17,True
9428,97,18,True
9429,97,19,True
9430,97,20,True
9431,97,21,True
9432,97,22,True
9433,97,23,True
9434,97,24,True
9435,97,25,True
9436,97,26,True
9437,97,27,True
9438,97,28,True
9439,97,29,True
9440,97,30,True
9441,97,31,True
9442,97,32,True
9443,97,33,True
9444,97,34,True
9445,97,35,True
9446,97,36,True
9447,97,37,True
9448,97,38,True
9449,97,39,True
9450,97,40,True
9451,97,41,True
9452,97,42,True
9453,97,43,True
9454,97,44,True
9455,97,45,True
9456,97,46,True
9457,97,47,True
9458,97,48,True
9459,97,49,True
9460,97,50,True
9461,97,51,True
9462,97,52,True
9463,97,53,True
9464,97,54,True
9465,97,55,True
9466,97,56,True
9467,97,57,True
9468,97,58,True
9469,97,59,True
9470,97,60,True
9471,97,61,True
9472,97,62,True
9473,97,63,True
9474,97,64,True
9475,97,65,True
9476,97,66,True
9477,97,67,True
9478,97,68,True
9479,97,69,True
9480,97,70,True
9481,97,71,True
9482,97,72,True
9483,97,73,True
9484,97,74,True
9485,97,75,True
9486,97,76,True
9487,97,77,True
9488,97,78,True
9489,97,79,True
9490,97,80,True
9491,97,81,True
9492,97,82,True
9493,97,83,True
9494,97,84,True
9495,97,85,True
9496,97,86,True
9497,97,87,True
9498,97,88,True
9499,97,89,True
9500,97,90,True
9501,97,91,True
9502,97,92,True
9503,97,93,True
9504,97,94,True
9505,97,95,True
9506,97,96,True
9507,98,0,True
9508,98,1,True
9509,98,2,True
9510,98,3,True
9511,98,4,True
9512,98,5,True
9513,98,6,True
9514,98,7,True
9515,98,8,True
9516,98,9,True
9517,98,10,True
9518,98,11,True
9519,98,12,True
9520,98,13,True
9521,98,14,True
9522,98,15,True
9523,98,16,True
9524,98,17,True
9525,98,18,True
9526,98,19,True
9527,98,20,True
9528,98,21,True
9529,98,22,True
9530,98,23,True
9531,98,24,True
9532,98,25,True
9533,98,26,True
9534,98,27,True
9535,98,28,True
9536,98,29,True
9537,98,30,True
9538,98,31,True
9539,98,32,True
9540,98,33,True
9541,98,34,True
9542,98,35,True
9543,98,36,True
9544,98,37,True
9545,98,38,True
9546,98,39,True
9547,98,40,True
9548,98,41,True
9549,98,42,True
9550,98,43,True
9551,98,44,True
9552,98,45,True
9553,98,46,True
9554,98,47,True
9555,98,48,True
9556,98,49,True
9557,98,50,True
9558,98,51,True
9559,98,52,True
9560,98,53,True
9561,98,54,True
9562,98,55,True
9563,98,56,True
9564,98,57,True
9565,98,58,True
9566,98,59,True
9567,98,60,True
9568,98,61,True
9569,98,62,True
9570,98,63,True
9571,98,64,True
9572,98,65,True
9573,98,66,True
9574,98,67,True
9575,98,68,True
9576,98,69,True
9577,98,70,True
9578,98,71,True
9579,98,72,True
9580,98,73,True
9581,98,74,True
9582,98,75,True
9583,98,76,True
9584,98,77,True
9585,98,78,True
9586,98,79,True
9587,98,80,True
9588,98,81,True
9589,98,82,True
9590,98,83,True
9591,98,84,True
9592,98,85,True
9593,98,86,True
9594,98,87,True
9595,98,88,True
9596,98,89,True
9597,98,90,True
9598,98,91,True
9599,98,92,True
9600,98,93,True
9601,98,94,True
9602,98,95,True
9603,98,96,True
9604,99,0,True
9605,99,1,True
9606,99,2,True
9607,99,3,True
9608,99,4,True
9609,99,5,True
9610,99,6,True
9611,99,7,True
9612,99,8,True
9613,99,9,True
9614,99,10,True
9615,99,11,True
9616,99,12,True
9617,99,13,True
9618,99,14,True
9619,99,15,True
9620,99,16,True
9621,99,17,True
9622,99,18,True
9623,99,19,True
9624,99,20,True
9625,99,21,True
9626,99,22,True
9627,99,23,True
9628,99,24,True
9629,99,25,True
9630,99,26,True
9631,99,27,True
9632,99,28,True
9633,99,29,True
9634,99,30,True
9635,99,31,True
9636,99,32,True
9637,99,33,True
9638,99,34,True
9639,99,35,True
9640,99,36,True
9641,99,37,True
9642,99,38,True
9643,99,39,True
9644,99,40,True
9645,99,41,True
9646,99,42,True
9647,99,43,True
9648,99,44,True
9649,99,45,True
9650,99,46,True
9651,99,47,True
9652,99,48,True
9653,99,49,True
9654,99,50,True
9655,99,51,True
9656,99,52,True
9657,99,53,True
9658,99,54,True
9659,99,55,True
9660,99,56,True
9661,99,57,True
9662,99,58,True
9663,99,59,True
9664,99,60,True
9665,99,61,True
9666,99,62,True
9667,99,63,True
9668,99,64,True
9669,99,65,True
9670,99,66,True
9671,99,67,True
9672,99,68,True
9673,99,69,True
9674,99,70,True
9675,99,71,True
9676,99,72,True
9677,99,73,True
9678,99,74,True
9679,99,75,True
9680,99,76,True
9681,99,77,True
9682,99,78,True
9683,99,79,True
9684,99,80,True
9685,99,81,True
9686,99,82,True
9687,99,83,True
9688,99,84,True
9689,99,85,True
9690,99,86,True
9691,99,87,True
9692,99,88,True
9693,99,89,True
9694,99,90,True
9695,99,91,True
9696,99,92,True
9697,99,93,True
9698,99,94,True
9699,99,95,True
9700,99,96,True
9701,100,0,True
9702,100,1,True
9703,100,2,True
9704,100,3,True
9705,100,4,True
9706,100,5,True
9707,100,6,True
9708,100,7,True
9709,100,8,True
9710,100,9,True
9711,100,10,True
9712,100,11,True
9713,100,12,True
9714,100,13,True
9715,100,14,True
9716,100,15,True
9717,100,16,True
9718,100,17,True
9719,100,18,True
9720,100,19,True
9721,100,20,True
9722,100,21,True
9723,100,22,True
9724,100,23,True
9725,100,24,True
9726,100,25,True
9727,100,26,True
9728,100,27,True
9729,100,28,True
9730,100,29,True
9731,100,30,True
9732,100,31,True
9733,100,32,True
9734,100,33,True
9735,100,34,True
9736,100,35,True
9737,100,36,True
9738,100,37,True
9739,100,38,True
9740,100,39,True
9741,100,40,True
9742,100,41,True
9743,100,42,True
9744,100,43,True
9745,100,44,True
9746,100,45,True
9747,100,46,True
9748,100,47,True
9749,100,48,True
9750,100,49,True
9751,100,50,True
9752,100,51,True
9753,100,52,True
9754,100,53,True
9755,100,54,True
9756,100,55,True
9757,100,56,True
9758,100,57,True
9759,100,58,True
9760,100,59,True
9761,100,60,True
9762,100,61,True
9763,100,62,True
9764,100,63,True
9765,100,64,True
9766,100,65,True
9767,100,66,True
9768,100,67,True
9769,100,68,True
9770,100,69,True
9771,100,70,True
9772,100,71,True
9773,100,72,True
9774,100,73,True
9775,100,74,True
9776,100,75,True
9777,100,76,True
9778,100,77,True
9779,100,78,True
9780,100,79,True
9781,100,80,True
9782,100,81,True
9783,100,82,True
9784,100,83,True
9785,100,84,True
9786,100,85,True
9787,100,86,True
9788,100,87,True
9789,100,88,True
9790,100,89,True
9791,100,90,True
9792,100,91,True
9793,100,92,True
9794,100,93,True
9795,100,94,True
9796,100,95,True
9797,100,96,True
9798,101,0,True
9799,101,1,True
9800,101,2,True
9801,101,3,True
9802,101,4,True
9803,101,5,True
9804,101,6,True
9805,101,7,True
9806,101,8,True
9807,101,9,True
9808,101,10,True
9809,101,11,True
9810,101,12,True
9811,101,13,True
9812,101,14,True
9813,101,15,True
9814,101,16,True
9815,101,17,True
9816,101,18,True
9817,101,19,True
9818,101,20,True
9819,101,21,True
9820,101,22,True
9821,101,23,True
9822,101,24,True
9823,101,25,True
9824,101,26,True
9825,101,27,True
9826,101,28,True
9827,101,29,True
9828,101,30,True
9829,101,31,True
9830,101,32,True
9831,101,33,True
9832,101,34,True
9833,101,35,True
9834,101,36,True
9835,101,37,True
9836,101,38,True
9837,101,39,True
9838,101,40,True
9839,101,41,True
9840,101,42,True
9841,101,43,True
9842,101,44,True
9843,101,45,True
9844,101,46,True
9845,101,47,True
9846,101,48,True
9847,101,49,True
9848,101,50,True
9849,101,51,True
9850,101,52,True
9851,101,53,True
9852,101,54,True
9853,101,55,True
9854,101,56,True
9855,101,57,True
9856,101,58,True
9857,101,59,True
9858,101,60,True
9859,101,61,True
9860,101,62,True
9861,101,63,True
9862,101,64,True
9863,101,65,True
9864,101,66,True
9865,101,67,True
9866,101,68,True
9867,101,69,True
9868,101,70,True
9869,101,71,True
9870,101,72,True
9871,101,73,True
9872,101,74,True
9873,101,75,True
9874,101,76,True
9875,101,77,True
9876,101,78,True
9877,101,79,True
9878,101,80,True
9879,101,81,True
9880,101,82,True
9881,101,83,True
9882,101,84,True
9883,101,85,True
9884,101,86,True
9885,101,87,True
9886,101,88,True
9887,101,89,True
9888,101,90,True
9889,101,91,True
9890,101,92,True
9891,101,93,True
9892,101,94,True
9893,101,95,True
9894,101,96,True
9895,102,0,True
9896,102,1,True
9897,102,2,True
9898,102,3,True
9899,102,4,True
9900,102,5,True
9901,102,6,True
9902,102,7,True
9903,102,8,True
9904,102,9,True
9905,102,10,True
9906,102,11,True
9907,102,12,True
9908,102,13,True
9909,102,14,True
9910,102,15,True
9911,102,16,True
9912,102,17,True
9913,102,18,True
9914,102,19,True
9915,102,20,True
9916,102,21,True
9917,102,22,True
9918,102,23,True
9919,102,24,True
9920,102,25,True
9921,102,26,True
9922,102,27,True
9923,102,28,True
9924,102,29,True
9925,102,30,True
9926,102,31,True
9927,102,32,True
9928,102,33,True
9929,102,34,True
9930,102,35,True
9931,102,36,True
9932,102,37,True
9933,102,38,True
9934,102,39,True
9935,102,40,True
9936,102,41,True
9937,102,42,True
9938,102,43,True
9939,102,44,True
9940,102,45,True
9941,102,46,True
9942,102,47,True
9943,102,48,True
9944,102,49,True
9945,102,50,True
9946,102,51,True
9947,102,52,True
9948,102,53,True
9949,102,54,True
9950,102,55,True
9951,102,56,True
9952,102,57,True
9953,102,58,True
9954,102,59,True
9955,102,60,True
9956,102,61,True
9957,102,62,True
9958,102,63,True
9959,102,64,True
9960,102,65,True
9961,102,66,True
9962,102,67,True
9963,102,68,True
9964,102,69,True
9965,102,70,True
9966,102,71,True
9967,102,72,True
9968,102,73,True
9969,102,74,True
9970,102,75,True
9971,102,76,True
9972,102,77,True
9973,102,78,True
9974,102,79,True
9975,102,80,True
9976,102,81,True
9977,102,82,True
9978,102,83,True
9979,102,84,True
9980,102,85,True
9981,102,86,True
9982,102,87,True
9983,102,88,True
9984,102,89,True
9985,102,90,True
